poliza,Exposicion,NsinMatRC,CsinMatRC,condCarne,condScore,polAntiguedad,polTipoPago,geoComunidad,vehPotencia,vehValor,vehCombustible,vehUso,vehClase,vehPuertas,vehLong,samples
499360,0.0767123287671233,0,0,0,2,0,Anual-Efectivo,Comunidad de Madrid,95,18246.35,Gasolina,Particular,BERLINA,5,4053,Modelling
499361,0.0794520547945206,0,0,15,1,0,Anual-Domiciliado,Comunidad de Madrid,116,23845.97,Gasolina,Particular,OTRO,5,4234,Modelling
499365,0.0794520547945206,0,0,29,1,0,Anual-Domiciliado,Comunidad de Madrid,150,43065.01,Diesel,Particular,OTRO,5,4663,Modelling
499375,0.498630136986301,0,0,10,1,0,Semestral-Domiciliado,Comunidad de Madrid,140,27217.68,Gasolina,Particular,OTRO,5,4271,Modelling
499376,0.0794520547945206,0,0,23,4,0,Semestral-Domiciliado,Comunidad de Madrid,120,20091,Gasolina,Particular,BERLINA,5,4340,Modelling
499381,0.0794520547945206,0,0,38,1,0,Anual-Efectivo,Comunidad de Madrid,66,11936,Gasolina,Particular,BERLINA,5,3665,Modelling
499383,0.0794520547945206,0,0,27,7,2,Semestral-Domiciliado,Comunidad de Madrid,69,8453,Gasolina,Particular,BERLINA,3,3620,Validation
499386,0.0328767123287671,0,0,1,4,1,Semestral-Domiciliado,Comunidad de Madrid,90,10016,Gasolina,Particular,BERLINA,5,4089,Modelling
499388,0.0794520547945206,0,0,24,3,0,Anual-Efectivo,Comunidad de Madrid,81,18646,Gasolina,Particular,OTRO,5,4212,Modelling
499389,0.0794520547945206,0,0,38,1,0,Anual-Domiciliado,Comunidad de Madrid,100,20823,Gasolina,Particular,OTRO,5,4140,Validation
499391,0.498630136986301,0,0,20,2,0,Semestral-Domiciliado,Comunidad de Madrid,110,18756,Gasolina,Particular,OTRO,5,4154,Validation
499392,0.0273972602739726,0,0,50,99,1,Anual-Domiciliado,Comunidad de Madrid,120,19285.99,Gasolina,Particular,OTRO,5,4122,Modelling
499393,0.0794520547945206,0,0,25,6,1,Semestral-Domiciliado,Comunidad de Madrid,82,16009,Gasolina,Particular,BERLINA,5,3965,Modelling
499403,0.443835616438356,0,0,23,6,0,Anual-Domiciliado,Comunidad de Madrid,150,41647.48,Diesel,Particular,BERLINA,5,4862,Modelling
499404,0.0794520547945206,0,0,13,3,1,Semestral-Domiciliado,Castilla-La Mancha,150,27491,Gasolina,Particular,BERLINA,4,4765,Modelling
499412,0.0794520547945206,0,0,25,4,0,Anual-Domiciliado,Comunidad de Madrid,131,29038,Diesel,Particular,OTRO,5,4403,Modelling
499413,0.0465753424657534,0,0,37,4,4,Anual-Domiciliado,Andalucía,100,17776,Gasolina,Particular,BERLINA,5,4358,Modelling
499417,0.183561643835616,1,202.97,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,34769.71,Diesel,Particular,BERLINA,5,4419,Modelling
499419,0.0767123287671233,0,0,52,2,0,Anual-Domiciliado,Comunidad de Madrid,194,40075,Gasolina,Particular,OTRO,5,4550,Validation
499421,0.0794520547945206,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,90,15157.61,Gasolina,Particular,BERLINA,5,3495,Modelling
499425,0.0794520547945206,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,109,31477.1,Diesel,Particular,OTRO,5,4393,Modelling
499427,0.0767123287671233,0,0,21,99,0,Anual-Efectivo,Comunidad de Madrid,102,28308.46,Diesel,Particular,OTRO,5,4403,Modelling
499438,0.0767123287671233,0,0,35,7,0,Anual-Efectivo,Comunidad de Madrid,130,32110,Diesel,Particular,OTRO,5,4477,Modelling
499440,0.0465753424657534,0,0,45,3,4,Anual-Domiciliado,Comunidad de Madrid,110,21351.01,Diesel,Particular,BERLINA,5,4419,Modelling
499441,0.0767123287671233,0,0,22,6,0,Anual-Efectivo,Comunidad de Madrid,115,27903,Diesel,Particular,OTRO,5,4475,Modelling
499444,0.0767123287671233,0,0,16,2,0,Anual-Efectivo,Comunidad de Madrid,130,23940,Gasolina,Particular,FAMILIAR,5,4548,Modelling
499455,0.0767123287671233,0,0,16,4,1,Semestral-Domiciliado,Cataluña,5,8028.55,Diesel,Particular,OTRO,3,2582,Modelling
499458,0.0767123287671233,0,0,15,99,1,Anual-Efectivo,Región de Murcia,115,25519,Diesel,Particular,OTRO,5,4480,Modelling
499460,0.0767123287671233,0,0,15,1,0,Anual-Efectivo,Comunidad de Madrid,130,26152,Gasolina,Particular,OTRO,5,4438,Modelling
499463,0.073972602739726,0,0,49,1,1,Anual-Efectivo,Comunidad de Madrid,163,28947,Gasolina,Particular,OTRO,5,4690,Validation
499467,0.0767123287671233,0,0,1,2,3,Anual-Domiciliado,Andalucía,75,21081.85,Diesel,Comercial,OTRO,4,4408,Modelling
499468,0.0684931506849315,0,0,13,1,2,Semestral-Domiciliado,Comunidad de Madrid,190,42929.34,Diesel,Particular,BERLINA,4,4726,Modelling
499475,0.073972602739726,0,0,35,2,1,Anual-Domiciliado,Comunidad de Madrid,150,27559,Gasolina,Particular,OTRO,5,4524,Modelling
499482,0.0767123287671233,0,0,13,3,0,Anual-Efectivo,Comunidad de Madrid,130,35125,Diesel,Particular,OTRO,5,4641,Validation
499483,0.0767123287671233,0,0,34,1,0,Anual-Domiciliado,Comunidad de Madrid,83,15275,Gasolina,Particular,BERLINA,5,3996,Modelling
499492,0.0767123287671233,0,0,0,2,3,Semestral-Domiciliado,Comunidad de Madrid,82,15942,Gasolina,Particular,BERLINA,5,3950,Modelling
499493,0.0767123287671233,0,0,27,1,0,Anual-Efectivo,Comunidad de Madrid,5,12420,Diesel,Particular,OTRO,3,2826,Modelling
499494,0.0767123287671233,0,0,8,1,0,Semestral-Domiciliado,Comunidad de Madrid,75,21613,Diesel,Comercial,OTRO,4,4403,Validation
499501,0.0767123287671233,0,0,30,2,0,Anual-Domiciliado,Comunidad de Madrid,95,19282.96,Gasolina,Comercial,OTRO,5,4756,Modelling
499514,0.0767123287671233,0,0,30,3,0,Anual-Domiciliado,Comunidad de Madrid,90,14985.3,Gasolina,Particular,BERLINA,5,3840,Modelling
499520,0.0767123287671233,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,90,23031.26,Diesel,Comercial,OTRO,5,4321,Modelling
499521,0.073972602739726,0,0,34,1,2,Anual-Domiciliado,Comunidad de Madrid,110,24664,Diesel,Particular,BERLINA,5,4370,Validation
499523,1,0,0,32,2,1,Semestral-Domiciliado,Comunidad de Madrid,69,15293.01,Gasolina,Particular,BERLINA,3,3571,Modelling
499530,0.0767123287671233,0,0,42,2,0,Anual-Efectivo,Comunidad de Madrid,132,27506,Gasolina,Particular,OTRO,5,4480,Modelling
499531,0.498630136986301,1,602.88,28,99,0,Semestral-Domiciliado,Cataluña,102,24103.62,Diesel,Particular,OTRO,5,4753,Modelling
499545,0.0767123287671233,0,0,0,1,0,Semestral-Domiciliado,Comunidad de Madrid,105,24438,Diesel,Particular,OTRO,5,4407,Validation
499547,0.073972602739726,0,0,8,1,0,Anual-Efectivo,Comunidad de Madrid,102,21450,Diesel,Particular,BERLINA,5,4170,Modelling
499550,0.0767123287671233,0,0,2,4,2,Anual-Domiciliado,Comunidad de Madrid,150,25045,Gasolina,Particular,FAMILIAR,5,4549,Modelling
499552,0.0684931506849315,0,0,15,1,2,Anual-Efectivo,Comunidad de Madrid,82,14653,Gasolina,Particular,BERLINA,5,3941,Validation
499559,0.073972602739726,0,0,28,2,2,Anual-Efectivo,Comunidad de Madrid,75,16847,Diesel,Particular,BERLINA,3,3626,Modelling
499561,0.073972602739726,0,0,35,1,4,Anual-Efectivo,Comunidad de Madrid,140,22095,Gasolina,Particular,BERLINA,3,3954,Modelling
499564,0.498630136986301,0,0,12,3,0,Semestral-Domiciliado,Comunidad de Madrid,82,18394,Gasolina,Particular,BERLINA,5,3965,Modelling
499565,0.073972602739726,0,0,12,1,0,Anual-Domiciliado,Comunidad de Madrid,100,19184,Gasolina,Particular,OTRO,5,4140,Modelling
499574,0.073972602739726,0,0,20,2,0,Anual-Domiciliado,Comunidad de Madrid,136,29041,Gasolina,Particular,OTRO,5,4342,Modelling
499578,0.073972602739726,0,0,17,99,4,Semestral-Domiciliado,Andalucía,105,20391.01,Diesel,Particular,FAMILIAR,5,4236,Modelling
499579,0.073972602739726,0,0,15,2,4,Anual-Domiciliado,Comunidad de Madrid,120,35571.38,Diesel,Particular,FAMILIAR,5,4699,Modelling
499586,0.073972602739726,0,0,11,1,1,Anual-Efectivo,Comunidad de Madrid,90,19133,Diesel,Particular,FAMILIAR,5,4267,Modelling
499590,0.0136986301369863,0,0,47,4,2,Anual-Domiciliado,Comunidad de Madrid,90,19359,Gasolina,Particular,OTRO,5,4122,Modelling
499596,0.00547945205479452,0,0,40,2,2,Anual-Domiciliado,Comunidad de Madrid,102,12272,Gasolina,Comercial,OTRO,4,4157,Modelling
499597,0.073972602739726,0,0,32,3,3,Anual-Efectivo,Comunidad de Madrid,80,13314,Gasolina,Particular,BERLINA,5,3825,Modelling
499601,0.0328767123287671,0,0,12,3,1,Semestral-Domiciliado,Comunidad de Madrid,95,21843,Diesel,Particular,BERLINA,5,4340,Modelling
499603,0.073972602739726,0,0,4,1,2,Anual-Efectivo,Comunidad de Madrid,82,16060,Gasolina,Particular,BERLINA,5,3969,Modelling
499608,0.0849315068493151,1,686.84,38,7,0,Anual-Efectivo,Comunidad de Madrid,194,48699,Diesel,Particular,FAMILIAR,5,4702,Modelling
499609,0.073972602739726,0,0,40,2,0,Anual-Domiciliado,Comunidad de Madrid,136,27530.01,Gasolina,Particular,FAMILIAR,6,4253,Modelling
499620,0.0684931506849315,0,0,42,1,0,Anual-Efectivo,Comunidad de Madrid,163,32350.99,Gasolina,Particular,BERLINA,5,4419,Validation
499622,0.073972602739726,0,0,29,3,0,Anual-Domiciliado,Comunidad de Madrid,90,10521,Gasolina,Particular,BERLINA,5,4089,Validation
499623,0.073972602739726,0,0,6,3,0,Anual-Efectivo,Comunidad de Madrid,90,10860,Diesel,Particular,BERLINA,5,4024,Modelling
499625,0.073972602739726,0,0,54,99,0,Anual-Efectivo,Comunidad de Madrid,100,21858,Gasolina,Particular,OTRO,5,4140,Modelling
499626,0.224657534246575,1,18411.04,62,99,0,Anual-Efectivo,Comunidad de Madrid,112,21876.58,Gasolina,Particular,OTRO,5,4135,Validation
499628,0.073972602739726,0,0,26,2,0,Anual-Domiciliado,Comunidad de Madrid,100,23430.01,Diesel,Comercial,OTRO,5,4384,Modelling
499629,0.073972602739726,0,0,23,4,3,Anual-Efectivo,Comunidad de Madrid,75,19120,Diesel,Comercial,OTRO,4,4380,Validation
499633,0.498630136986301,0,0,12,1,0,Semestral-Domiciliado,Comunidad de Madrid,115,22870.31,Diesel,Particular,OTRO,5,4275,Modelling
499637,0.073972602739726,0,0,40,3,0,Semestral-Domiciliado,Comunidad de Madrid,100,24939.99,Diesel,Comercial,OTRO,5,4380,Validation
499644,0.073972602739726,0,0,22,2,1,Semestral-Domiciliado,Comunidad de Madrid,115,28918,Diesel,Particular,OTRO,5,4480,Modelling
499647,0.0684931506849315,0,0,22,1,1,Anual-Efectivo,Comunidad de Madrid,136,38700,Otros,Particular,BERLINA,5,4270,Modelling
499653,0.073972602739726,0,0,36,2,1,Semestral-Domiciliado,Comunidad de Madrid,100,24032,Diesel,Particular,FAMILIAR,5,4682,Modelling
499658,0.073972602739726,0,0,31,4,2,Anual-Domiciliado,Comunidad de Madrid,120,29045.01,Diesel,Particular,OTRO,5,4365,Validation
499665,0.073972602739726,0,0,9,1,1,Semestral-Domiciliado,Comunidad de Madrid,184,27849,Diesel,Particular,FAMILIAR,5,4549,Modelling
499668,0.073972602739726,0,0,8,4,1,Semestral-Domiciliado,Comunidad de Madrid,180,28191.06,Gasolina,Particular,COUPE,3,4256,Modelling
499671,0.073972602739726,0,0,6,2,1,Anual-Domiciliado,Comunidad de Madrid,150,28623,Diesel,Particular,BERLINA,4,4580,Modelling
499673,0.073972602739726,0,0,44,2,0,Anual-Domiciliado,Castilla-La Mancha,109,26879,Gasolina,Particular,BERLINA,5,4329,Modelling
499683,0.0684931506849315,0,0,18,5,0,Anual-Domiciliado,Comunidad de Madrid,120,22140,Gasolina,Particular,OTRO,5,4666,Modelling
499690,0.0684931506849315,0,0,5,1,0,Anual-Domiciliado,Comunidad de Madrid,90,16527,Gasolina,Particular,BERLINA,5,3999,Modelling
499698,0.0684931506849315,0,0,5,4,1,Anual-Domiciliado,Comunidad de Madrid,112,25505,Diesel,Particular,FAMILIAR,5,4829,Modelling
499699,0.0684931506849315,0,0,40,3,0,Anual-Efectivo,Comunidad de Madrid,150,31145,Gasolina,Particular,OTRO,5,4363,Modelling
499701,0.498630136986301,0,0,21,3,0,Semestral-Domiciliado,Balears,90,20246.82,Diesel,Comercial,OTRO,4,3937,Modelling
499705,0.0684931506849315,0,0,38,1,2,Anual-Domiciliado,Cataluña,100,17129,Diesel,Particular,BERLINA,5,3965,Modelling
499711,0.0684931506849315,0,0,27,7,0,Anual-Efectivo,Comunidad de Madrid,90,20722.67,Diesel,Comercial,OTRO,5,4282,Validation
499718,0.0684931506849315,0,0,17,6,0,Semestral-Domiciliado,Comunidad de Madrid,130,26798,Diesel,Particular,FAMILIAR,5,4908,Modelling
499720,0.819178082191781,1,218.43,11,6,0,Semestral-Domiciliado,Comunidad de Madrid,141,24590,Otros,Particular,BERLINA,5,4470,Validation
499721,0.70958904109589,0,0,19,7,0,Anual-Efectivo,Comunidad de Madrid,150,36314.99,Diesel,Particular,OTRO,5,4355,Modelling
499725,0.0684931506849315,0,0,25,99,0,Anual-Domiciliado,Comunidad de Madrid,194,40649,Gasolina,Particular,OTRO,5,4550,Modelling
499731,0.0684931506849315,0,0,11,3,0,Anual-Efectivo,Balears,115,20698,Gasolina,Particular,OTRO,5,4406,Modelling
499736,0.0657534246575342,0,0,15,1,1,Anual-Efectivo,Comunidad de Madrid,211,30546.34,Gasolina,Particular,BERLINA,3,3714,Modelling
499742,0.0684931506849315,0,0,11,3,4,Semestral-Domiciliado,Andalucía,105,24025,Diesel,Particular,FAMILIAR,5,4562,Modelling
499744,0.0684931506849315,0,0,32,1,2,Anual-Domiciliado,Comunidad de Madrid,80,13548,Gasolina,Particular,BERLINA,5,3825,Modelling
499748,0.0657534246575342,0,0,24,1,2,Anual-Efectivo,Comunidad de Madrid,95,12754,Diesel,Comercial,OTRO,4,4157,Modelling
499752,0.498630136986301,0,0,34,99,2,Semestral-Domiciliado,Comunidad de Madrid,90,18251.99,Diesel,Particular,BERLINA,5,4062,Modelling
499760,0.0602739726027397,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,38052.7,Diesel,Particular,FAMILIAR,5,4640,Modelling
499765,0.0465753424657534,0,0,9,4,2,Anual-Efectivo,Comunidad de Madrid,90,11931,Diesel,Particular,BERLINA,5,4089,Validation
499768,0.0602739726027397,0,0,29,2,0,Semestral-Domiciliado,Comunidad de Madrid,75,15901.67,Gasolina,Particular,BERLINA,5,4053,Modelling
499780,0.0602739726027397,0,0,29,2,1,Anual-Efectivo,Cataluña,110,20935.99,Diesel,Particular,BERLINA,5,4302,Validation
499782,0.0602739726027397,0,0,16,1,0,Anual-Domiciliado,Comunidad de Madrid,122,28722,Otros,Particular,OTRO,5,4360,Modelling
499786,0.498630136986301,0,0,0,2,0,Semestral-Domiciliado,Comunidad de Madrid,140,18229,Gasolina,Particular,BERLINA,3,3657,Modelling
499792,0.498630136986301,0,0,36,2,0,Anual-Domiciliado,Andalucía,102,12260,Gasolina,Particular,OTRO,5,4157,Modelling
499796,0.0575342465753425,0,0,9,1,2,Anual-Domiciliado,Comunidad de Madrid,100,18847,Diesel,Particular,BERLINA,5,3965,Validation
499804,0.0602739726027397,0,0,14,4,0,Anual-Domiciliado,Comunidad de Madrid,99,19262.01,Diesel,Particular,BERLINA,5,3996,Modelling
499807,0.0410958904109589,0,0,15,1,3,Anual-Efectivo,Comunidad de Madrid,105,23118.01,Diesel,Particular,BERLINA,5,4263,Modelling
499810,0.0602739726027397,0,0,38,3,4,Semestral-Domiciliado,Comunidad de Madrid,90,19461.22,Diesel,Particular,BERLINA,5,3580,Modelling
499813,0.0602739726027397,1,757.65,25,2,2,Anual-Domiciliado,Comunidad de Madrid,110,26282.99,Diesel,Particular,FAMILIAR,5,4567,Modelling
499814,0.0602739726027397,0,0,35,3,0,Anual-Domiciliado,Comunidad de Madrid,100,21658,Gasolina,Particular,OTRO,5,4065,Modelling
499816,0.0602739726027397,0,0,28,1,4,Semestral-Domiciliado,Comunidad de Madrid,92,19297.99,Diesel,Particular,BERLINA,5,4253,Validation
499821,0.0246575342465753,0,0,28,4,4,Semestral-Domiciliado,Comunidad de Madrid,92,21416.01,Diesel,Particular,BERLINA,5,4157,Modelling
499824,0.0438356164383562,0,0,39,99,3,Anual-Efectivo,Andalucía,84,13418.84,Gasolina,Particular,BERLINA,3,4045,Modelling
499850,0.0602739726027397,0,0,40,3,0,Anual-Efectivo,Comunidad de Madrid,80,15329,Gasolina,Particular,BERLINA,5,4059,Validation
499859,0.128767123287671,1,260.8,15,1,0,Anual-Domiciliado,Castilla-La Mancha,120,26896.19,Diesel,Particular,FAMILIAR,5,4369,Modelling
499862,0.0575342465753425,0,0,28,1,0,Anual-Efectivo,Comunidad de Madrid,95,21175.01,Gasolina,Particular,BERLINA,5,4053,Validation
499865,0.0575342465753425,0,0,17,2,2,Anual-Domiciliado,Comunidad de Madrid,170,41248.75,Gasolina,Particular,COUPE,2,4626,Modelling
499866,0.498630136986301,0,0,21,1,0,Semestral-Domiciliado,Comunidad de Madrid,75,12425,Diesel,Comercial,OTRO,4,4157,Validation
499876,0.0575342465753425,0,0,40,1,0,Anual-Efectivo,Andalucía,90,20158.67,Diesel,Comercial,OTRO,5,4282,Modelling
499883,0.0575342465753425,0,0,33,1,2,Anual-Domiciliado,Comunidad de Madrid,110,25736,Diesel,Particular,BERLINA,5,4263,Validation
499888,0.0410958904109589,0,0,29,2,2,Anual-Domiciliado,Comunidad de Madrid,110,22982,Gasolina,Particular,BERLINA,5,4253,Validation
499892,0.528767123287671,1,170.63,19,6,2,Anual-Domiciliado,Comunidad de Madrid,110,20731,Gasolina,Particular,BERLINA,5,4253,Validation
499903,0.0575342465753425,0,0,35,2,4,Anual-Efectivo,Comunidad de Madrid,177,41854.22,Diesel,Particular,OTRO,5,4569,Modelling
499930,0.0547945205479452,0,0,21,1,1,Semestral-Domiciliado,Comunidad de Madrid,120,26513.01,Diesel,Particular,OTRO,5,4602,Validation
499931,0.052054794520548,0,0,34,2,0,Semestral-Domiciliado,Comunidad de Madrid,110,19775,Gasolina,Particular,BERLINA,5,4157,Modelling
499941,0.0575342465753425,0,0,20,4,1,Semestral-Domiciliado,Comunidad de Madrid,105,27495,Diesel,Particular,OTRO,5,4407,Modelling
499942,0.0575342465753425,0,0,33,2,0,Anual-Domiciliado,Comunidad de Madrid,5,10658,Diesel,Particular,OTRO,3,2825,Modelling
499954,0.498630136986301,0,0,40,3,2,Semestral-Domiciliado,Comunidad de Madrid,125,18940,Gasolina,Particular,OTRO,5,4380,Modelling
499964,0.0301369863013699,0,0,12,1,2,Anual-Efectivo,Andalucía,130,25551,Gasolina,Particular,BERLINA,5,4359,Modelling
499965,0.0547945205479452,0,0,27,2,0,Anual-Efectivo,Comunidad de Madrid,170,53725.01,Diesel,Particular,OTRO,5,4732,Modelling
499971,0.0547945205479452,0,0,44,2,0,Semestral-Domiciliado,Comunidad de Madrid,85,16408,Gasolina,Particular,BERLINA,5,4040,Modelling
499978,0.0301369863013699,0,0,24,4,4,Anual-Domiciliado,Comunidad de Madrid,184,33591.68,Diesel,Particular,BERLINA,5,4268,Modelling
499979,0.117808219178082,0,0,21,2,2,Semestral-Domiciliado,Comunidad de Madrid,105,15402,Diesel,Comercial,OTRO,5,4159,Validation
499980,0.0547945205479452,0,0,15,1,0,Semestral-Domiciliado,Región de Murcia,140,26181,Diesel,Particular,FAMILIAR,5,4556,Modelling
499981,0.498630136986301,0,0,34,4,4,Semestral-Domiciliado,Comunidad de Madrid,100,19105,Diesel,Particular,OTRO,5,4159,Modelling
499983,0.0493150684931507,0,0,17,5,2,Anual-Domiciliado,Comunidad de Madrid,100,23462.01,Diesel,Comercial,OTRO,5,4384,Validation
499987,0.0547945205479452,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,170,43029.4,Diesel,Particular,BERLINA,4,4686,Modelling
499993,0.0547945205479452,0,0,19,4,2,Anual-Domiciliado,Comunidad de Madrid,90,21509.01,Diesel,Particular,BERLINA,5,4310,Modelling
499997,0.052054794520548,0,0,38,2,4,Semestral-Domiciliado,Comunidad de Madrid,211,51676,Diesel,Particular,OTRO,5,4829,Modelling
500000,0.0547945205479452,0,0,22,1,0,Semestral-Domiciliado,Comunidad de Madrid,115,23734,Diesel,Particular,OTRO,5,4138,Modelling
500025,0.0547945205479452,0,0,28,99,0,Semestral-Domiciliado,Comunidad de Madrid,170,38398,Diesel,Particular,BERLINA,4,4630,Modelling
500031,0.0547945205479452,0,0,24,2,0,Anual-Efectivo,Comunidad de Madrid,60,36484.9,Otros,Comercial,OTRO,5,4666,Validation
500035,0.0849315068493151,0,0,6,99,4,Anual-Domiciliado,Comunidad de Madrid,130,22708,Gasolina,Particular,OTRO,5,4428,Modelling
500044,0.052054794520548,0,0,38,5,0,Anual-Domiciliado,Comunidad de Madrid,75,14959.05,Diesel,Comercial,OTRO,5,4157,Modelling
500046,0.052054794520548,0,0,42,1,0,Anual-Efectivo,Comunidad de Madrid,125,19748,Gasolina,Particular,OTRO,5,4017,Validation
500047,0.0493150684931507,0,0,40,2,2,Anual-Efectivo,Comunidad de Madrid,120,19006.01,Diesel,Particular,BERLINA,4,4532,Modelling
500048,0.0547945205479452,0,0,37,3,0,Anual-Efectivo,Andalucía,110,23067.38,Gasolina,Particular,OTRO,5,4154,Modelling
500050,0.0410958904109589,0,0,3,99,4,Anual-Efectivo,Comunidad de Madrid,95,21152,Diesel,Particular,BERLINA,5,4302,Modelling
500051,0.052054794520548,0,0,11,5,0,Anual-Efectivo,Comunidad de Madrid,150,37433.89,Diesel,Particular,OTRO,5,4360,Modelling
500053,0.0547945205479452,0,0,14,3,0,Anual-Domiciliado,Cataluña,95,19794,Gasolina,Particular,BERLINA,5,4483,Validation
500056,0.273972602739726,1,1420.63,2,6,0,Semestral-Domiciliado,Comunidad de Madrid,95,18109.35,Gasolina,Particular,BERLINA,5,4053,Modelling
500066,0.0547945205479452,0,0,28,1,0,Anual-Domiciliado,Cataluña,125,20184.99,Gasolina,Particular,BERLINA,5,4370,Modelling
500069,0.0547945205479452,0,0,50,1,2,Anual-Domiciliado,Comunidad de Madrid,90,18160,Gasolina,Particular,FAMILIAR,5,4227,Modelling
500081,0.0493150684931507,0,0,34,2,0,Anual-Domiciliado,Comunidad de Madrid,110,19679,Gasolina,Particular,BERLINA,5,4157,Modelling
500083,0.0410958904109589,0,0,15,1,0,Semestral-Domiciliado,Comunidad de Madrid,120,20038,Gasolina,Particular,OTRO,5,4165,Modelling
500085,0.052054794520548,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,32733.9,Diesel,Particular,BERLINA,5,4299,Modelling
500088,0.498630136986301,0,0,9,1,2,Semestral-Domiciliado,Comunidad de Madrid,115,27610,Diesel,Particular,OTRO,5,4475,Validation
500090,0.0493150684931507,0,0,7,1,0,Anual-Efectivo,Comunidad de Madrid,95,18720,Gasolina,Particular,BERLINA,5,4059,Modelling
500091,0.487671232876712,1,650.48,44,2,0,Anual-Domiciliado,Castilla-La Mancha,109,27255,Gasolina,Particular,BERLINA,5,4329,Modelling
500092,0.052054794520548,0,0,44,2,0,Anual-Domiciliado,Castilla-La Mancha,109,26872,Gasolina,Particular,BERLINA,5,4329,Modelling
500094,0.052054794520548,0,0,10,2,0,Anual-Efectivo,Comunidad de Madrid,140,24559,Gasolina,Particular,OTRO,5,4271,Modelling
500098,0.052054794520548,0,0,10,99,1,Anual-Efectivo,Comunidad de Madrid,120,23439,Diesel,Particular,BERLINA,5,4253,Modelling
500108,0.052054794520548,0,0,37,1,0,Semestral-Domiciliado,Comunidad de Madrid,95,21183.03,Diesel,Comercial,OTRO,5,4740,Modelling
