Identificador,Sexo,Edad,Carnet,Zona,AntiguedadVehiculo,SiniestroAnterior,PrimaMensualActual,AntiguedadCliente
418688,Desconocido,33,1,Centro,1,Sí,174.36,18
418689,Female,53,1,Suroeste,2,No,186,6
418690,Female,45,1,Suroeste,3,Sí,225.23,22
418691,Female,27,1,Noreste,1,No,128.16,18
418692,Female,24,1,Norte,1,No,154.35,13
418693,Desconocido,Desconocido,1,Centro,4,Sí,358.67,19
418694,Female,24,1,Noreste,1,Sí,215.46,13
418695,Female,22,1,Noreste,0,No,143.47,15
418696,Female,37,1,Norte,2,Sí,30,12
418697,Desconocido,Desconocido,1,Noreste,1,No,311.66,25
418698,Female,22,1,Centro,0,Sí,202.86,17
418699,Male,43,1,Centro,4,No,161.97,14
418700,Desconocido,Desconocido,1,Centro,4,No,330.24,5
418701,Male,23,1,Norte,0,Sí,160.39,12
418702,Female,25,1,Suroeste,0,No,191.59,17
418703,Male,60,1,Norte,3,Sí,202.74,13
418704,Female,41,1,Suroeste,3,Sí,234.97,3
418705,Female,23,1,Noreste,0,No,223.65,20
418706,Female,24,1,Centro,1,No,260.95,16
418707,Female,27,1,Norte,0,Sí,218.82,22
418708,Female,45,1,Suroeste,2,No,30,13
418709,Female,23,0,Norte,0,No,180.61,25
418710,Male,22,1,Suroeste,1,Sí,179.59,9
418711,Female,20,1,Noreste,1,Sí,209.66,19
418712,Female,63,1,Centro,3,Sí,208.18,19
418713,Male,56,1,Noreste,2,No,317.53,24
418714,Desconocido,Desconocido,1,Noreste,4,Sí,269.47,8
418715,Male,42,1,Suroeste,3,Sí,142.72,2
418716,Male,36,1,Norte,2,Sí,181.81,7
418717,Female,24,1,Suroeste,0,No,30,18
418718,Desconocido,Desconocido,1,Norte,1,No,30,9
418719,Female,38,1,Centro,2,No,30,2
418720,Male,24,1,Norte,0,Sí,197.89,8
418721,Desconocido,Desconocido,1,Centro,4,No,30,17
418722,Female,32,1,Centro,0,Sí,198.82,5
418723,Female,35,1,Centro,3,Sí,132.48,6
418724,Male,43,1,Centro,3,Sí,155.55,16
418725,Female,70,1,Centro,3,Sí,314.5,22
418726,Female,43,1,Noreste,4,No,292.42,11
418727,Male,72,1,Norte,3,No,30,3
418728,Male,49,1,Noreste,3,Sí,30,3
418729,Desconocido,55,1,Centro,4,No,257.56,2
418730,Female,40,1,Centro,3,Sí,308.92,16
418731,Female,28,1,Suroeste,0,No,155.93,12
418732,Male,23,1,Suroeste,0,No,148.67,9
418733,Male,21,1,Noreste,1,No,278.98,14
418734,Male,23,1,Norte,0,Sí,205.87,18
418735,Female,24,1,Noreste,0,No,272.11,15
418736,Female,39,1,Centro,4,Sí,30,15
418737,Female,66,1,Centro,4,Sí,137.85,25
418738,Male,25,1,Norte,0,No,294.05,13
418739,Female,26,1,Centro,0,Sí,139.06,24
418740,Female,46,1,Centro,3,No,121.46,9
418741,Male,50,1,Noreste,4,Sí,275.05,22
418742,Female,25,1,Suroeste,0,No,206.66,18
418743,Female,60,1,Centro,2,Sí,159.12,2
418744,Male,53,1,Noreste,2,Sí,244.85,25
418745,Desconocido,23,1,Norte,1,No,30,5
418746,Male,20,1,Centro,1,Sí,251.33,6
418747,Male,32,1,Norte,3,Sí,30,10
418748,Male,64,1,Centro,3,No,95.48,13
418749,Male,70,1,Norte,4,No,30,11
418750,Female,61,1,Suroeste,9+,Sí,227.37,3
418751,Male,29,1,Centro,1,No,212.31,5
418752,Female,29,1,Norte,1,No,176.95,21
418753,Male,28,1,Suroeste,1,Sí,320.54,24
418754,Female,35,1,Norte,4,Sí,30,23
418755,Male,23,1,Norte,1,Sí,313.14,24
418756,Male,47,1,Norte,4,Sí,239.38,7
418757,Female,21,1,Noreste,1,No,159.23,18
418758,Male,47,1,Centro,4,Sí,262.62,18
418759,Male,57,1,Noreste,3,Sí,424.58,13
418760,Female,22,1,Norte,0,No,182.7,1
418761,Male,27,1,Centro,0,Sí,292.57,21
418762,Female,25,1,Noreste,1,Sí,196.4,19
418763,Female,41,1,Centro,3,Sí,203.1,4
418764,Male,52,1,Centro,2,Sí,189.06,13
418765,Female,40,1,Centro,3,No,142.74,14
418766,Female,38,1,Centro,4,Sí,415.12,22
418767,Female,64,1,Centro,8,Sí,181.06,20
418768,Female,64,1,Centro,4,Sí,174.4,22
418769,Female,21,1,Suroeste,0,No,160.2,24
418770,Female,32,1,Noreste,1,Sí,330.93,4
418771,Male,48,1,Noreste,2,No,230.01,6
418772,Male,54,1,Norte,9+,Sí,30,2
418773,Female,41,1,Suroeste,2,Sí,30,17
418774,Male,45,1,Centro,4,Sí,291.25,4
418775,Male,53,1,Centro,2,Sí,207.24,18
418776,Female,27,1,Norte,0,Sí,171.35,5
418777,Female,25,1,Suroeste,0,No,158.95,8
418778,Female,24,1,Norte,1,Sí,194.45,13
418779,Desconocido,Desconocido,1,Centro,9+,Sí,262.44,10
418780,Male,40,1,Noreste,3,Sí,304.83,10
418781,Female,26,1,Suroeste,0,No,145.12,25
418782,Female,46,1,Centro,2,Sí,409.74,18
418783,Male,42,1,Noreste,2,No,195.73,3
418784,Desconocido,78,1,Noreste,4,Sí,214.89,21
418785,Male,69,1,Centro,2,Sí,291.03,20
418786,Male,20,1,Noreste,1,Sí,158.88,20
418787,Male,46,1,Suroeste,4,No,255.01,17
418788,Male,62,1,Suroeste,4,No,298.3,18
418789,Male,24,1,Centro,0,No,30,15
418790,Male,30,1,Suroeste,1,Sí,30,14
418791,Female,24,1,Noreste,0,Sí,159.81,8
418792,Male,23,1,Noreste,1,Sí,209.69,6
418793,Male,23,1,Suroeste,0,No,149.82,17
418794,Male,48,1,Suroeste,4,No,235.79,18
418795,Male,38,1,Centro,3,No,327.32,4
418796,Male,20,1,Noreste,1,No,254.05,4
418797,Male,45,1,Noreste,2,Sí,134.17,2
418798,Male,52,1,Centro,3,Sí,30,20
418799,Female,67,1,Norte,2,No,30,3
418800,Female,36,1,Suroeste,3,Sí,298.52,7
418801,Female,21,1,Centro,1,Sí,191.84,3
418802,Female,22,1,Norte,0,Sí,30,14
418803,Female,44,1,Centro,4,Sí,152.54,7
418804,Female,43,1,Noreste,3,Sí,318.65,22
418805,Male,46,1,Centro,4,Sí,123.18,2
418806,Female,58,1,Centro,2,Sí,254.91,23
418807,Female,33,1,Suroeste,2,Sí,30,18
418808,Male,23,1,Centro,0,Sí,340.18,7
418809,Male,39,1,Centro,2,Sí,221.06,6
418810,Male,24,1,Suroeste,1,No,348.73,13
418811,Female,49,1,Centro,3,Sí,303.25,9
418812,Male,43,1,Centro,5,Sí,248.15,9
418813,Female,33,1,Centro,2,Sí,291.75,18
418814,Desconocido,30,1,Noreste,1,Sí,232.15,9
418815,Female,37,1,Suroeste,3,Sí,165.69,4
418816,Male,66,1,Norte,3,Sí,177.84,2
418817,Male,32,1,Norte,4,No,379.32,14
418818,Female,49,1,Centro,2,Sí,229.48,20
418819,Male,70,1,Centro,2,No,240.57,5
418820,Male,32,1,Suroeste,1,No,118.74,7
418821,Male,37,1,Centro,5,Sí,164.85,19
418822,Male,39,1,Centro,3,No,327.13,15
418823,Female,52,1,Norte,2,Sí,30,10
418824,Male,59,1,Norte,4,Sí,30,4
418825,Female,48,1,Centro,2,Sí,377.42,13
418826,Male,24,1,Norte,0,No,199.98,12
418827,Male,50,1,Noreste,2,Sí,232.36,15
418828,Male,25,1,Centro,1,Sí,223.19,11
418829,Male,54,1,Suroeste,4,Sí,30,23
418830,Female,30,1,Centro,0,No,30,5
418831,Male,25,1,Centro,1,No,167.91,14
418832,Female,22,1,Noreste,3,No,280.99,21
418833,Male,53,0,Suroeste,2,Sí,135.89,3
418834,Male,40,1,Centro,3,Sí,245.51,20
418835,Female,50,1,Noreste,3,No,260.93,14
418836,Male,54,1,Noreste,3,Sí,258.57,6
418837,Male,31,1,Noreste,2,Sí,30,3
418838,Male,32,1,Suroeste,0,No,192.3,7
418839,Male,69,1,Noreste,4,Sí,175.37,5
418840,Female,25,1,Suroeste,0,No,308.33,20
418841,Female,22,1,Suroeste,1,No,168.5,16
418842,Female,76,1,Noreste,4,No,162.09,17
418843,Desconocido,Desconocido,1,Noreste,1,No,511.53,5
418844,Male,23,1,Centro,1,No,162.91,10
418845,Female,34,1,Centro,4,Sí,166.61,8
418846,Male,39,1,Centro,2,Sí,225.09,9
418847,Male,22,1,Norte,0,No,169.02,8
418848,Female,28,1,Noreste,0,No,239.74,2
418849,Desconocido,Desconocido,1,Suroeste,4,Sí,30,17
418850,Male,40,1,Noreste,3,No,30,17
418851,Desconocido,Desconocido,1,Suroeste,4,Sí,166.13,12
418852,Desconocido,Desconocido,0,Suroeste,4,No,333.98,3
418853,Female,53,1,Centro,2,Sí,236.75,5
418854,Male,65,0,Centro,3,No,30,15
418855,Female,34,1,Centro,2,Sí,174.67,11
418856,Male,25,1,Suroeste,1,Sí,301.48,5
418857,Male,50,1,Suroeste,3,Sí,643.59,24
418858,Female,25,1,Norte,0,Sí,222.29,18
418859,Male,26,1,Centro,0,No,210.61,20
418860,Male,39,1,Centro,2,Sí,252.45,25
418861,Female,22,1,Centro,1,No,120.25,4
418862,Male,48,1,Centro,4,Sí,262.54,19
418863,Male,37,1,Suroeste,3,Sí,183.97,23
418864,Female,38,1,Norte,4,Sí,30,18
418865,Male,24,1,Noreste,1,No,279.29,16
418866,Male,61,1,Centro,5,Sí,238.95,6
418867,Male,22,1,Noreste,0,Sí,126.69,22
418868,Male,66,1,Noreste,4,Sí,250.75,10
418869,Female,39,1,Suroeste,2,No,144.02,13
418870,Female,22,1,Norte,0,No,167.52,12
418871,Desconocido,33,1,Centro,4,Sí,263.85,5
418872,Male,43,1,Noreste,4,Sí,189.47,14
418873,Desconocido,Desconocido,1,Norte,1,No,236.42,6
418874,Female,36,1,Centro,2,Sí,304,2
418875,Male,61,1,Centro,4,Sí,163.3,17
418876,Female,25,1,Norte,1,No,193.14,9
418877,Desconocido,Desconocido,1,Centro,4,Sí,30,24
418878,Male,23,1,Suroeste,0,No,202.42,12
418879,Male,43,1,Norte,2,No,30,7
418880,Male,24,1,Centro,1,Sí,155.29,23
418881,Male,60,1,Centro,2,Sí,30,16
418882,Female,55,1,Suroeste,2,No,241.91,24
418883,Desconocido,20,1,Noreste,1,No,238.2,25
418884,Male,64,1,Suroeste,3,Sí,121.22,19
418885,Male,45,1,Centro,4,No,246.72,9
418886,Male,39,1,Norte,3,Sí,200.74,10
418887,Female,27,1,Suroeste,1,No,174.75,2
418888,Male,44,1,Centro,2,No,224.37,21
418889,Female,59,1,Norte,3,No,181.09,6
418890,Male,36,1,Noreste,2,No,153.92,15
418891,Male,24,1,Centro,0,No,197.09,15
418892,Female,32,1,Centro,8,Sí,174.85,15
418893,Female,23,1,Suroeste,1,No,148.1,16
418894,Male,27,1,Suroeste,1,No,172.56,18
418895,Male,21,1,Suroeste,1,Sí,147.31,11
418896,Male,22,1,Noreste,1,No,175.12,7
418897,Female,26,1,Suroeste,1,No,30,24
418898,Female,65,1,Norte,3,No,423.83,25
418899,Female,52,1,Suroeste,3,Sí,168.28,21
418900,Female,40,1,Suroeste,3,Sí,30,3
418901,Female,24,1,Suroeste,1,No,211.46,10
418902,Desconocido,Desconocido,1,Centro,4,Sí,228.3,16
418903,Male,21,1,Noreste,1,No,149.52,12
418904,Female,25,1,Noreste,0,No,244.83,18
418905,Male,40,1,Suroeste,2,Sí,30,16
418906,Female,21,1,Norte,0,No,208.32,23
418907,Female,41,1,Centro,4,Sí,206.99,23
418908,Female,25,1,Suroeste,1,No,30,22
418909,Desconocido,26,1,Norte,1,No,162.94,8
418910,Male,22,1,Noreste,1,No,242.5,22
418911,Male,48,1,Noreste,3,Sí,440.38,5
418912,Female,44,1,Centro,4,No,293.31,1
418913,Male,24,1,Suroeste,1,No,236.94,17
418914,Female,72,1,Centro,3,No,133.87,5
418915,Male,25,1,Centro,1,Sí,275.7,7
418916,Male,36,1,Centro,2,Sí,192.53,17
418917,Male,35,1,Centro,4,Sí,284.83,14
418918,Male,42,1,Centro,5,Sí,172.82,15
418919,Female,24,1,Noreste,1,No,169.13,17
418920,Male,54,1,Centro,3,Sí,282.76,22
418921,Female,44,1,Noreste,3,Sí,229.92,21
418922,Female,26,1,Noreste,1,No,190.36,9
418923,Female,38,1,Suroeste,3,Sí,354.8,15
418924,Female,46,1,Centro,8,Sí,344.31,18
418925,Female,22,1,Noreste,0,Sí,234.11,1
418926,Male,69,1,Centro,2,Sí,161.6,20
418927,Male,42,1,Noreste,3,Sí,225.39,4
418928,Male,30,1,Noreste,2,Sí,242.79,20
418929,Female,32,1,Centro,2,No,251.65,8
418930,Male,57,1,Centro,4,Sí,282.06,6
418931,Male,34,1,Centro,3,Sí,371.09,10
418932,Male,26,1,Suroeste,0,No,141.12,3
418933,Male,49,1,Norte,2,Sí,30,18
418934,Female,24,1,Suroeste,1,Sí,113.27,5
418935,Female,70,1,Centro,4,Sí,225.11,12
418936,Female,22,1,Noreste,0,No,127.97,15
418937,Female,52,1,Centro,3,No,159.21,23
418938,Male,57,1,Norte,3,Sí,165.8,20
418939,Female,33,1,Centro,0,Sí,282.48,15
418940,Male,29,1,Centro,3,Sí,157.45,8
418941,Male,67,1,Centro,2,Sí,173.88,10
418942,Female,45,1,Centro,3,Sí,348.07,22
418943,Desconocido,Desconocido,1,Noreste,4,No,30,2
418944,Desconocido,34,1,Centro,4,Sí,30,14
418945,Male,31,1,Suroeste,1,No,30,16
418946,Female,24,1,Centro,0,Sí,118.85,25
418947,Male,21,1,Suroeste,1,Sí,167.18,9
418948,Desconocido,47,1,Centro,4,No,30,16
418949,Male,64,1,Centro,2,No,368.02,18
418950,Male,73,1,Centro,4,Sí,198.73,25
418951,Male,71,1,Centro,8,Sí,205.05,14
418952,Male,38,1,Centro,2,No,30,13
418953,Female,28,1,Noreste,1,No,167.47,12
418954,Male,79,1,Noreste,7,Sí,438.22,6
418955,Female,40,1,Centro,4,No,495.92,9
418956,Male,57,1,Centro,2,Sí,312.95,24
418957,Female,32,1,Centro,0,Sí,160.89,11
418958,Male,53,1,Centro,3,Sí,275.4,22
418959,Male,61,1,Centro,2,Sí,338.59,20
418960,Female,28,1,Norte,0,No,30,3
418961,Female,26,1,Centro,0,No,184.41,4
418962,Female,60,1,Centro,3,No,171.83,21
418963,Desconocido,Desconocido,1,Suroeste,1,Sí,254.9,25
418964,Female,51,1,Suroeste,4,No,214.23,11
418965,Male,53,1,Norte,0,No,30,18
418966,Male,23,1,Suroeste,1,No,269.95,14
418967,Male,31,1,Centro,0,No,137.41,12
418968,Male,44,1,Centro,2,Sí,316.93,25
418969,Female,24,1,Centro,0,No,159.98,18
418970,Female,74,1,Centro,4,Sí,30,22
418971,Male,55,1,Norte,3,No,202.93,18
418972,Female,65,1,Centro,4,Sí,275.85,12
418973,Female,68,1,Centro,3,Sí,162.55,15
418974,Male,21,1,Centro,1,Sí,217.22,13
418975,Male,53,1,Centro,4,No,190.4,15
418976,Male,31,1,Suroeste,1,No,240.24,19
418977,Female,25,1,Centro,0,No,296.01,19
418978,Female,38,1,Suroeste,2,Sí,281.5,11
418979,Male,49,1,Centro,4,No,221.04,15
418980,Desconocido,Desconocido,1,Centro,4,Sí,30,2
418981,Male,34,1,Centro,1,Sí,206.16,7
418982,Female,54,1,Centro,3,No,214.89,4
418983,Male,64,1,Centro,4,No,187.58,3
418984,Male,28,1,Suroeste,3,Sí,30,23
418985,Female,39,1,Suroeste,4,No,211.88,20
418986,Male,58,1,Noreste,2,Sí,212.94,24
418987,Female,25,1,Suroeste,1,No,162.34,14
418988,Desconocido,61,1,Suroeste,9+,Sí,303.33,16
418989,Male,56,1,Centro,5,Sí,168.49,13
418990,Female,35,1,Suroeste,4,Sí,251.24,15
418991,Female,44,1,Centro,5,Sí,207.07,24
418992,Male,37,1,Suroeste,3,Sí,30,11
418993,Female,30,1,Centro,1,No,130.14,14
418994,Male,60,1,Noreste,3,Sí,290.84,21
418995,Female,54,1,Noreste,3,No,185.21,10
418996,Male,46,1,Noreste,5,Sí,163.63,12
418997,Female,25,1,Centro,1,No,211.17,18
418998,Male,66,1,Centro,4,Sí,362.56,14
418999,Male,46,1,Centro,2,Sí,30,12
419000,Male,48,1,Noreste,3,Sí,197.55,11
419001,Male,65,1,Centro,5,Sí,294.63,3
419002,Male,37,1,Centro,4,No,157.88,10
419003,Male,58,1,Norte,4,Sí,30,2
419004,Female,48,1,Noreste,2,Sí,516.69,2
419005,Female,23,1,Norte,1,No,237.73,5
419006,Female,28,1,Centro,1,No,203.61,3
419007,Male,59,1,Centro,2,Sí,285.08,20
419008,Desconocido,Desconocido,1,Centro,4,Sí,208.17,3
419009,Female,41,1,Centro,2,Sí,212.92,23
419010,Male,51,1,Norte,3,Sí,30,9
419011,Desconocido,Desconocido,1,Noreste,4,No,185.43,18
419012,Female,42,1,Centro,3,Sí,189.59,7
419013,Female,21,1,Noreste,0,No,185.54,22
419014,Male,34,1,Suroeste,2,Sí,117.91,2
419015,Male,55,1,Centro,2,Sí,188.83,7
419016,Female,24,1,Suroeste,0,No,191.19,16
419017,Female,49,1,Centro,2,No,199.79,11
419018,Female,21,1,Norte,1,No,259.18,6
419019,Female,24,1,Noreste,0,No,255.26,1
419020,Male,26,1,Suroeste,1,No,160.23,25
419021,Male,24,1,Norte,0,Sí,200.28,24
419022,Female,65,1,Suroeste,3,No,30,5
419023,Female,38,1,Norte,2,Sí,30,15
419024,Male,31,1,Noreste,4,No,30,18
419025,Female,22,1,Suroeste,0,Sí,116.56,2
419026,Desconocido,Desconocido,1,Suroeste,1,No,175.05,11
419027,Male,70,1,Centro,2,Sí,142.76,19
419028,Female,61,1,Suroeste,2,No,244.74,8
419029,Female,56,1,Noreste,2,Sí,187,16
419030,Desconocido,Desconocido,1,Norte,1,No,30,3
419031,Male,35,1,Suroeste,3,Sí,130.31,12
419032,Male,24,1,Noreste,0,No,203.51,16
419033,Male,69,1,Centro,2,Sí,261.38,20
419034,Female,66,1,Suroeste,4,Sí,311.06,19
419035,Female,26,1,Suroeste,0,No,215.68,16
419036,Female,43,1,Noreste,4,No,30,11
419037,Male,40,1,Norte,2,Sí,175.6,17
419038,Male,74,1,Centro,4,Sí,363.16,25
419039,Female,23,1,Noreste,1,No,323.78,1
419040,Male,21,1,Suroeste,0,No,138.67,10
419041,Male,55,1,Suroeste,2,Sí,30,7
419042,Male,26,1,Suroeste,1,Sí,30,22
419043,Male,46,1,Norte,3,Sí,30,12
419044,Male,67,1,Centro,3,No,308.13,15
419045,Male,76,1,Noreste,2,No,183.07,6
419046,Male,29,1,Noreste,1,No,169.72,23
419047,Female,24,1,Centro,4,Sí,256.81,20
419048,Female,63,1,Centro,4,Sí,272.59,3
419049,Male,45,1,Suroeste,3,Sí,169.69,13
419050,Female,24,1,Norte,0,Sí,116.44,18
419051,Male,51,1,Centro,2,Sí,267.52,20
419052,Male,40,1,Suroeste,2,No,30,19
419053,Female,57,1,Norte,2,Sí,239.97,5
419054,Male,51,1,Suroeste,8,Sí,193.34,4
419055,Male,32,1,Centro,0,Sí,144.38,11
419056,Female,21,1,Centro,0,Sí,187.61,23
419057,Male,24,1,Suroeste,1,No,30,24
419058,Male,22,1,Centro,0,Sí,154.98,4
419059,Female,49,1,Norte,2,Sí,30,10
419060,Female,41,1,Noreste,2,Sí,220.71,10
419061,Female,25,1,Suroeste,1,No,325.65,2
419062,Male,71,1,Norte,3,No,284.72,19
419063,Male,57,1,Suroeste,3,Sí,193.3,23
419064,Male,59,1,Centro,4,No,351.06,6
419065,Male,57,1,Noreste,4,Sí,223.94,7
419066,Male,21,1,Noreste,1,No,222.68,15
419067,Female,33,1,Norte,0,No,30,8
419068,Male,70,1,Suroeste,3,No,30,15
419069,Male,37,1,Centro,2,Sí,30,10
419070,Female,25,1,Centro,1,No,282.1,18
419071,Male,64,1,Noreste,2,Sí,185.62,22
419072,Male,46,1,Centro,2,No,145.14,11
419073,Male,24,1,Noreste,0,No,93.96,11
419074,Male,56,1,Centro,2,Sí,165.72,14
419075,Male,34,1,Suroeste,4,Sí,183.94,2
419076,Female,22,1,Suroeste,1,Sí,271.36,7
419077,Male,47,1,Norte,4,Sí,30,6
419078,Male,40,1,Centro,2,Sí,30,17
419079,Male,23,1,Norte,0,No,97.43,6
419080,Female,37,1,Noreste,1,No,30,4
419081,Male,23,1,Suroeste,0,No,197.84,3
419082,Male,21,1,Noreste,1,No,340.62,7
419083,Male,42,1,Centro,2,Sí,288.6,8
419084,Male,52,1,Norte,2,Sí,154.22,16
419085,Female,23,1,Noreste,1,No,323.1,2
419086,Female,28,1,Centro,1,No,203.52,18
419087,Male,23,1,Noreste,1,No,174.91,1
419088,Male,36,1,Centro,3,Sí,30,10
419089,Female,61,1,Centro,2,Sí,183.01,13
419090,Male,22,1,Noreste,1,Sí,314.12,8
419091,Female,24,1,Noreste,0,No,256.21,20
419092,Female,27,1,Suroeste,0,Sí,30,22
419093,Female,46,1,Suroeste,2,Sí,186.06,12
419094,Female,50,1,Centro,4,Sí,359.59,18
419095,Male,52,1,Centro,9+,Sí,212.86,19
419096,Female,23,1,Noreste,0,No,131.44,9
419097,Male,52,1,Suroeste,3,Sí,219.19,14
419098,Female,56,1,Centro,9+,Sí,685.44,16
419099,Female,25,1,Suroeste,0,No,223.53,20
419100,Male,30,1,Suroeste,1,No,155.62,18
419101,Desconocido,Desconocido,1,Noreste,1,No,109.25,3
419102,Male,38,1,Centro,7,Sí,386.52,3
419103,Female,22,1,Suroeste,0,No,119.49,14
419104,Female,35,1,Centro,3,Sí,224.63,20
419105,Male,22,1,Centro,1,Sí,165.12,23
419106,Desconocido,35,1,Noreste,4,No,190.13,12
419107,Female,33,1,Norte,1,Sí,94.47,20
419108,Male,21,1,Norte,1,No,206.71,3
419109,Female,24,1,Centro,0,No,169.41,24
419110,Male,25,1,Centro,1,No,357.71,9
419111,Female,25,1,Centro,1,No,164.74,25
419112,Male,55,1,Centro,2,Sí,182.61,18
419113,Desconocido,Desconocido,1,Suroeste,1,No,199.95,12
419114,Male,23,1,Centro,0,No,288.91,13
419115,Female,24,1,Norte,0,No,186.57,22
419116,Female,46,1,Centro,4,Sí,208.17,16
419117,Desconocido,Desconocido,1,Norte,4,Sí,30,5
419118,Female,72,1,Norte,2,No,30,20
419119,Female,28,1,Centro,1,Sí,121.42,9
419120,Male,22,1,Noreste,1,No,159.76,3
419121,Desconocido,Desconocido,1,Suroeste,1,No,166.2,11
419122,Female,36,1,Noreste,4,Sí,112.59,19
419123,Male,31,1,Centro,1,No,230.24,15
419124,Female,48,1,Centro,2,No,420.59,8
419125,Female,24,1,Norte,0,Sí,30,4
419126,Male,49,1,Centro,6,Sí,232.2,14
419127,Male,43,1,Noreste,4,Sí,190.27,15
419128,Female,28,1,Norte,1,Sí,30,9
419129,Male,22,1,Norte,1,No,250.19,24
419130,Female,66,1,Norte,4,Sí,30,4
419131,Male,22,1,Noreste,0,No,30,7
419132,Female,56,1,Noreste,2,Sí,225.74,19
419133,Male,49,1,Centro,2,No,271.5,5
419134,Male,43,1,Noreste,4,Sí,302.89,23
419135,Male,23,1,Suroeste,1,No,190.28,25
419136,Female,24,1,Suroeste,0,No,203.26,6
419137,Male,23,1,Noreste,0,No,359.71,10
419138,Male,28,1,Noreste,1,Sí,172.32,22
419139,Male,68,1,Norte,3,Sí,253.9,12
419140,Female,23,1,Norte,1,No,356.99,11
419141,Male,38,1,Centro,2,Sí,86.58,23
419142,Female,55,1,Noreste,3,Sí,30,19
419143,Male,25,1,Norte,0,No,178.37,20
419144,Desconocido,Desconocido,1,Suroeste,4,Sí,241.88,6
419145,Female,21,1,Noreste,1,No,211.67,19
419146,Male,28,1,Suroeste,1,No,122.14,3
419147,Male,24,1,Norte,1,No,30,7
419148,Male,31,1,Norte,0,Sí,30,7
419149,Female,42,1,Suroeste,4,Sí,170.31,3
419150,Male,40,1,Centro,3,Sí,196.07,20
419151,Male,45,1,Centro,2,Sí,187.07,17
419152,Male,26,1,Noreste,0,Sí,129.36,4
419153,Male,36,1,Centro,2,Sí,235.64,25
419154,Female,28,1,Centro,1,No,258.55,15
419155,Female,27,1,Noreste,1,No,174.7,16
419156,Female,24,1,Norte,1,Sí,30,1
419157,Male,45,1,Centro,3,Sí,239.56,10
419158,Desconocido,Desconocido,1,Suroeste,4,No,248.59,22
419159,Female,24,1,Suroeste,0,No,224.37,22
419160,Female,39,1,Noreste,4,No,30,14
419161,Male,58,1,Norte,4,No,30,19
419162,Male,37,1,Centro,4,No,262.19,4
419163,Female,27,1,Suroeste,1,Sí,142.23,6
419164,Female,22,1,Centro,1,No,30,18
419165,Desconocido,Desconocido,1,Centro,4,Sí,144.82,4
419166,Female,23,1,Centro,1,Sí,202.13,3
419167,Female,43,1,Suroeste,2,Sí,30,10
419168,Male,44,1,Centro,4,No,160.01,18
419169,Female,35,1,Centro,2,Sí,175.01,25
419170,Male,26,1,Suroeste,0,No,172.14,2
419171,Male,47,1,Noreste,2,Sí,251.28,11
419172,Desconocido,43,1,Suroeste,4,No,30,21
419173,Desconocido,Desconocido,1,Noreste,4,Sí,30,14
419174,Male,26,1,Suroeste,1,Sí,196.97,16
419175,Female,21,1,Centro,0,Sí,183.78,11
419176,Male,52,1,Centro,8,Sí,249.89,23
419177,Male,40,1,Centro,3,Sí,261.84,24
419178,Female,42,1,Centro,3,Sí,167.73,19
419179,Male,67,1,Centro,4,Sí,364.37,9
419180,Desconocido,Desconocido,1,Suroeste,4,Sí,156.41,15
419181,Female,25,1,Suroeste,0,Sí,179.21,14
419182,Female,22,1,Suroeste,0,No,156.11,12
419183,Male,60,1,Norte,3,Sí,182.58,18
419184,Female,25,1,Centro,0,No,206.85,6
419185,Female,47,1,Centro,3,No,187.12,20
419186,Male,47,1,Suroeste,3,No,301.63,15
419187,Male,52,1,Norte,3,No,278.73,4
419188,Male,41,1,Noreste,2,Sí,113.16,2
419189,Desconocido,22,1,Noreste,1,Sí,197.27,22
419190,Male,69,1,Centro,3,Sí,192.77,10
419191,Female,45,1,Suroeste,3,No,205.89,10
419192,Desconocido,Desconocido,1,Centro,1,Sí,30,13
419193,Female,46,1,Centro,4,No,217.22,7
419194,Female,46,1,Centro,4,Sí,273.26,21
419195,Male,60,1,Noreste,2,No,258.27,7
419196,Male,22,1,Suroeste,4,Sí,168.75,15
419197,Male,56,1,Centro,3,Sí,193.96,14
419198,Female,38,1,Centro,4,Sí,217.96,5
419199,Male,60,1,Centro,4,Sí,258.71,22
419200,Male,20,1,Noreste,1,No,188.71,23
419201,Female,21,1,Suroeste,1,No,170.44,16
419202,Male,53,1,Centro,7,Sí,245.81,13
419203,Male,26,1,Suroeste,0,No,177.74,6
419204,Male,49,0,Noreste,2,Sí,188.01,21
419205,Male,25,1,Suroeste,0,No,236.04,4
419206,Male,23,1,Noreste,1,No,394.2,22
419207,Male,67,1,Noreste,3,No,30,14
419208,Female,23,1,Suroeste,1,No,30,22
419209,Male,51,1,Norte,4,Sí,30,8
419210,Desconocido,33,1,Noreste,1,No,136.16,9
419211,Female,22,1,Centro,1,No,366.18,11
419212,Male,54,1,Centro,3,Sí,30,21
419213,Male,58,1,Norte,2,Sí,215.03,4
419214,Desconocido,36,1,Suroeste,4,Sí,30,11
419215,Female,25,1,Centro,0,No,131,15
419216,Male,25,1,Suroeste,0,No,30,25
419217,Male,42,1,Centro,3,No,30,6
419218,Male,53,1,Norte,8,Sí,30,9
419219,Female,33,1,Noreste,0,No,172.75,14
419220,Desconocido,Desconocido,1,Noreste,1,No,206.19,13
419221,Male,24,1,Centro,1,Sí,30,12
419222,Female,49,1,Norte,2,No,30,7
419223,Female,65,1,Centro,3,No,186.43,23
